tweet,date,city,user_location,id,link
"Giro de Italia 2021 | Etapa 5: Fernando Gaviria, convencido de la victoria en Cattolica.

#Giro #GiroDitalia2021 #MagliaRosa #GiroDitalia #SemanaEnLaRuta https://t.co/s7NuPdu3eN",2021-05-12 13:00:55,Cali,Colombia,1392464808717570051,https://twitter.com/i/web/status/1392464808717570051
"Giro de Italia 2021: ¿cuáles son los rivales de Fernando Gaviria?

#Giro #GiroDitalia2021 #MagliaRosa #GiroDitalia #SemanaEnLaRuta https://t.co/b1pieyMoJy",2021-05-12 12:57:30,Cali,Colombia,1392463947564003331,https://twitter.com/i/web/status/1392463947564003331
Giro de Italia en vivo: día para velocistas; etapa 5 https://t.co/5dE0qls7iG,2021-05-12 12:56:27,Cali,Colombia,1392463682878283776,https://twitter.com/i/web/status/1392463682878283776
El gran ataque: así fundió Egan Bernal a uno de sus rivales en el Giro de Italia https://t.co/DdGyfhJtv0,2021-05-12 12:42:25,Cali,Colombia,1392460150959755267,https://twitter.com/i/web/status/1392460150959755267
"#ElGiroPorCaracol Einer Rubio disputa su segundo Giro de Italia.

El colombiano es gregario, pero podría luchar por una victoria de etapa. 

Vea toda la información de la carrera y más perfiles de nuestros ciclistas en &gt;&gt;&gt; https://t.co/Nqam2KUmKf https://t.co/fGxxz7pF4d",2021-05-12 12:40:00,Cali,Colombia,1392459542492065796,https://twitter.com/i/web/status/1392459542492065796
🔴#SeñalDeLaMañana | A esta hora hablamos de ciclismo: ¡Egan Bernal se acerca al top 10 de Giro de Italia! Aquí te contamos más sobre esta noticia que nos llena de emoción 🚴‍♂️🇨🇴. Estamos también en @RadNalCo. https://t.co/ykkdxpn9x1,2021-05-12 12:34:35,Cali,Colombia,1392458181499047940,https://twitter.com/i/web/status/1392458181499047940
#ElGiroPorCaracol l Giro de Italia en vivo: vea la etapa 5 de la competencia https://t.co/9VsNATpbrs,2021-05-12 12:10:28,Cali,Colombia,1392452112294899721,https://twitter.com/i/web/status/1392452112294899721
EN VIVO: siga acá la transmisión de la etapa 5 del Giro de Italia; todos los detalles #GiroDeItalia2021 🚴🏼👉 https://t.co/jrEJ9WU11h https://t.co/912QL68Wae,2021-05-12 11:35:00,Cali,Colombia,1392443185180254210,https://twitter.com/i/web/status/1392443185180254210
"🔴 Giro de Italia 2021 EN VIVO: Etapa 5 en directo. Oportunidad para Fernando Gaviria | Minuto a Minuto.

#Giro #GiroDitalia2021 #MagliaRosa #GiroDitalia #EganBernal #SemanaEnLaRuta https://t.co/o3CEFziqny",2021-05-12 11:25:11,Cali,Colombia,1392440716362764291,https://twitter.com/i/web/status/1392440716362764291
"Hoy Barranquilla amaneció color rosa... y los 🚴‍♀️🚴‍♂️ nos unimos a su conspiración!!
Nos pusimos la maglia rosa de Il Giro d’Italia. https://t.co/MKMlZibc3G",2021-05-12 13:17:51,Barranquilla,"Barranquilla, Colombia",1392469068385554437,https://twitter.com/i/web/status/1392469068385554437
"Que cansancio los noticieros nacionales! 
Mientras el enfoque solo sea hablar del problema, jamás van a ver la solución.

Y mientras tanto en OTRAS noticias:
#Israel 
#Gaza 
Fútbol, Tenis, Giro de Italia, Francia, Argentina... En Fin el MUNDO sigue Girando!!! 🌎🌍",2021-05-12 12:12:55,Barranquilla,"Barranquilla, Colombia",1392452726722863105,https://twitter.com/i/web/status/1392452726722863105
Siga en vivo la etapa 5 del Giro de Italia 2021 https://t.co/nusmqSNKFl,2021-05-12 11:32:35,Barranquilla,Barranquilla - Colombia,1392442578780438533,https://twitter.com/i/web/status/1392442578780438533
"#DEPORTES | Así le fue a Egan Bernal tras la etapa 4 del Giro de Italia
🔍https://t.co/7lxwOv19xa https://t.co/0ymkl3Znzt",2021-05-11 23:33:00,Barranquilla,"Santa Marta, Colombia",1392261487524188163,https://twitter.com/i/web/status/1392261487524188163
"#Ciclismo | El pedalista colombiano finalizó en la undécima posición en una fracción que reacomodó la clasificación general.

https://t.co/jzeojZutPz",2021-05-11 21:40:00,Barranquilla,"Cartagena, Colombia",1392233050180702211,https://twitter.com/i/web/status/1392233050180702211
"La primera jornada con montaña de la competencia le dio un revolcón a la clasificación general y dejó un nuevo líder. El colombiano estuvo muy bien.
❗️️Noticia completa❗️👉  https://t.co/nOwL0xfkkU https://t.co/KbmthmgvQs",2021-05-11 21:19:52,Barranquilla,"Valledupar, Cesar, Colombia",1392227985978269696,https://twitter.com/i/web/status/1392227985978269696
"#GIRODITALIA🇮🇹🚴🚨|| El ciclista estadounidense Joe Dombrowski del Team UAE Emirates se impuso de gran manera en la cuarta etapa del Giro de Italia.
.
@Eganbernal el mejor colombiano 🇨🇴 ubicado en la casilla 11.

https://t.co/FDrzeBKBGa",2021-05-11 20:54:12,Barranquilla,"Barranquilla, Colombia",1392221526339035138,https://twitter.com/i/web/status/1392221526339035138
"#JoeDombrowski ganó la cuarta etapa del #GiroDeItalia. Con 4 horas, 58 minutos y 38 segundos; El Estadounidense se llevó el triunfo en esta etapa, seguido por #DeMarchi. Con esta etapa Alessandro De Marchi se posiciona líder, en este Giro de Italia. https://t.co/y3VQZHOoLe",2021-05-11 20:19:01,Barranquilla,Barranquilla,1392212670246440969,https://twitter.com/i/web/status/1392212670246440969
"De Marchi, nuevo líder del Giro tras cuatro etapas; Egan es décimo primero https://t.co/gLoyfmaGPJ",2021-05-11 20:12:54,Barranquilla,Barranquilla,1392211130819489792,https://twitter.com/i/web/status/1392211130819489792
"Este miércoles la cuarta etapa llevará al pelotón desde Modena a Cattolica a través de 177 kilómetros completamente llanos.
https://t.co/xf36nNEmIr",2021-05-11 18:54:31,Barranquilla,"Barranquilla, Colombia",1392191407843053570,https://twitter.com/i/web/status/1392191407843053570
"#Deportes #Ciclismo #Giro #QuintoPoder #Vuelta • Dombrowski celebró en el día de hoy su triunfo de etapa, y De Marchi, entró segundo a 13 segundos, convertiendose en el nuevo líder del Giro de Italia. El grupo de Egan Bernal arribó a 1 minuto y 37 segundos del ganador del día. https://t.co/beLLDmNdR1",2021-05-11 17:57:19,Barranquilla,Valledupar- Cesar,1392177012643700743,https://twitter.com/i/web/status/1392177012643700743
Así le fue a Egan Bernal tras la etapa 4 del Giro de Italia - https://t.co/qyGGUogxJi https://t.co/hKRPpkUy5y,2021-05-11 17:31:46,Barranquilla,"Valledupar, Cesar, Colombia",1392170580401664006,https://twitter.com/i/web/status/1392170580401664006
Egan Bernal muestra su potencial y se acerca al top 10 en Giro de Italia https://t.co/XUuHWr8F1r,2021-05-11 17:21:16,Barranquilla,Barranquilla - Colombia,1392167939114258434,https://twitter.com/i/web/status/1392167939114258434
El Giro de Italia tiene nuevo líder y Egan Bernal escala en la general https://t.co/3NafY6KSDw,2021-05-11 17:00:17,Barranquilla,Barranquilla - Colombia,1392162656455376898,https://twitter.com/i/web/status/1392162656455376898
"Joe Dombrowski gana etapa 4 del Giro Italia – La Galactica Radio https://t.co/NDfG1vWLB4 

El estadounidense Dombrowski se adjudicó la etapa de este martes 11 de mayo donde, además Alessandro De Marchi se viste de Rosa como nuevo líder de la general. https://t.co/8Q7DYJXxbS",2021-05-11 16:52:53,Barranquilla,"Cartagena de Indias, Colombia",1392160794893328384,https://twitter.com/i/web/status/1392160794893328384
"Joe Dombrowski ganó la cuarta etapa del Giro de Italia

Egan Bernal fue el mejor colombiano del día. 

https://t.co/NQYhQ6RPAK https://t.co/m6kPhZd3wJ",2021-05-11 16:27:15,Barranquilla,"Barranquilla, Colombia",1392154343659511819,https://twitter.com/i/web/status/1392154343659511819
En directo la etapa 4 del Giro de Italia 2021 https://t.co/7TUSW1htSU,2021-05-11 11:49:41,Barranquilla,Barranquilla - Colombia,1392084491980660740,https://twitter.com/i/web/status/1392084491980660740
"En vivo - Minuto a minuto 4 etapa del Giro de Italia 2021.
#NoticiasBQ 🔴🟡🟢➡️https://t.co/hfvH9IwaM9
https://t.co/qhMltvhGGg",2021-05-11 11:46:22,Barranquilla,"Barranquilla, Colombia",1392083660543860737,https://twitter.com/i/web/status/1392083660543860737
Taco van se quedó con la etapa cuarta del GIRO de ITALIA. https://t.co/l6UjmGb5m5 Vía @ESPN App https://t.co/tVokyP0s3w,2021-05-11 00:54:49,Barranquilla,"Soledad, Colombia",1391919689715093507,https://twitter.com/i/web/status/1391919689715093507
"#DeportesSMAD Así va el Giro de Italia para los colombianos, luego de terminar la tercera etapa.

⬇️⬇️

https://t.co/PdbEeqf2vI",2021-05-10 22:20:00,Barranquilla,"Santa Marta, Colombia",1391880728665788421,https://twitter.com/i/web/status/1391880728665788421
"La cuarta etapa del #Giro2021 era la oportunidad para que los favoritos al título demostraran en la montaña sus intenciones y el colombiano @Eganbernal  lanzó un ataque potente, que le permitió tomar algunos segundos sobre sus principales rivales.

https://t.co/EOdeNpdKwf",2021-05-11 17:39:15,Bucaramanga,"Lebrija, Colombia",1392172464210382857,https://twitter.com/i/web/status/1392172464210382857
"Hoy Egan Bernal demostró, que si su espalda responde, peleará el Giro de Italia.",2021-05-11 16:47:28,Bucaramanga,Bucaramanga,1392159433011179520,https://twitter.com/i/web/status/1392159433011179520
¡Atención! Fuerte ataque de Egan y gana puestos en la general del Giro https://t.co/2Ekri2xl8t a través de @eltiempo https://t.co/VFuRNHcxrl,2021-05-11 16:11:07,Bucaramanga,Bucaramanga,1392150284621733894,https://twitter.com/i/web/status/1392150284621733894
"La cuarta etapa del #GiroDeItalia era la oportunidad para que los favoritos al título demostraran en la montaña sus intenciones. El colombiano Egan Bernal lanzó un ataque potente, que le permitió tomar algunos segundos sobre sus principales rivales. 👇 https://t.co/UhNAulT3Wz",2021-05-11 16:10:10,Bucaramanga,Bucaramanga,1392150044107853829,https://twitter.com/i/web/status/1392150044107853829
"Me perdonaran la comparación pero si Colombia fuese una carrera de ciclismo, seriamos la etapa 2 del Giro de Italia de hoy.

Nosotros somos Gaviria y los tibios son Molano.

Se suponen que somos del mismo equipo antiuribista pero siempre nos cierran el camino.

😓",2021-05-09 20:25:08,Bucaramanga,"Bucaramanga, Colombia",1391489433472540674,https://twitter.com/i/web/status/1391489433472540674
@NoticiasCaracol El giro de Italia ya no es un acontecimiento por lo menos hizo falta la presencia de nairo Quintana ya no tiene brillo https://t.co/VPVIMPGrrB,2021-05-09 14:40:21,Bucaramanga,,1391402665490452481,https://twitter.com/i/web/status/1391402665490452481
#GiroDeItalia | El italiano Filippo Ganna se impuso este sábado en el prólogo que marcó el comienzo de la edición número 104 del Giro de Italia y se enfundó la primera maglia rosa. https://t.co/L4AUjzqlw1,2021-05-08 19:00:45,Bucaramanga,Bucaramanga,1391105812991520769,https://twitter.com/i/web/status/1391105812991520769
"#Deportes | El recorrido del Giro ofrece 2 cronos, 8 finales en alto, 7 opciones para velocistas y varias para los “cazaetapas”, algunos tramos de arcilla blanca en la Toscana. Así comienza el #GiroDeItalia. https://t.co/Ck1B0VQWvE",2021-05-08 14:01:26,Bucaramanga,Bucaramanga,1391030487607611400,https://twitter.com/i/web/status/1391030487607611400
Estas son las principales etapas del Giro de Italia 2021 https://t.co/HiHeJ2xf7t,2021-05-07 16:24:09,Bucaramanga,Bucaramanga,1390704014346629120,https://twitter.com/i/web/status/1390704014346629120
El rol de los seis colombianos en el Giro de Italia  https://t.co/AhOJgZpDKY Vía @elespectador @javierferreiraj @johnjurrego @PARbelaezR @PachoBenitezGol,2021-05-05 12:17:59,Bucaramanga,"Bucaramanga, Colombia",1389917287348686853,https://twitter.com/i/web/status/1389917287348686853
"Hoy Barranquilla amaneció color rosa... y los 🚴‍♀️🚴‍♂️ nos unimos a su conspiración!!
Nos pusimos la maglia rosa de Il Giro d’Italia. https://t.co/MKMlZibc3G",2021-05-12 13:17:51,Cartagena,"Barranquilla, Colombia",1392469068385554437,https://twitter.com/i/web/status/1392469068385554437
"Que cansancio los noticieros nacionales! 
Mientras el enfoque solo sea hablar del problema, jamás van a ver la solución.

Y mientras tanto en OTRAS noticias:
#Israel 
#Gaza 
Fútbol, Tenis, Giro de Italia, Francia, Argentina... En Fin el MUNDO sigue Girando!!! 🌎🌍",2021-05-12 12:12:55,Cartagena,"Barranquilla, Colombia",1392452726722863105,https://twitter.com/i/web/status/1392452726722863105
Siga en vivo la etapa 5 del Giro de Italia 2021 https://t.co/nusmqSNKFl,2021-05-12 11:32:35,Cartagena,Barranquilla - Colombia,1392442578780438533,https://twitter.com/i/web/status/1392442578780438533
"#Ciclismo | El pedalista colombiano finalizó en la undécima posición en una fracción que reacomodó la clasificación general.

https://t.co/jzeojZutPz",2021-05-11 21:40:00,Cartagena,"Cartagena, Colombia",1392233050180702211,https://twitter.com/i/web/status/1392233050180702211
"#GIRODITALIA🇮🇹🚴🚨|| El ciclista estadounidense Joe Dombrowski del Team UAE Emirates se impuso de gran manera en la cuarta etapa del Giro de Italia.
.
@Eganbernal el mejor colombiano 🇨🇴 ubicado en la casilla 11.

https://t.co/FDrzeBKBGa",2021-05-11 20:54:12,Cartagena,"Barranquilla, Colombia",1392221526339035138,https://twitter.com/i/web/status/1392221526339035138
"#JoeDombrowski ganó la cuarta etapa del #GiroDeItalia. Con 4 horas, 58 minutos y 38 segundos; El Estadounidense se llevó el triunfo en esta etapa, seguido por #DeMarchi. Con esta etapa Alessandro De Marchi se posiciona líder, en este Giro de Italia. https://t.co/y3VQZHOoLe",2021-05-11 20:19:01,Cartagena,Barranquilla,1392212670246440969,https://twitter.com/i/web/status/1392212670246440969
"De Marchi, nuevo líder del Giro tras cuatro etapas; Egan es décimo primero https://t.co/gLoyfmaGPJ",2021-05-11 20:12:54,Cartagena,Barranquilla,1392211130819489792,https://twitter.com/i/web/status/1392211130819489792
"Este miércoles la cuarta etapa llevará al pelotón desde Modena a Cattolica a través de 177 kilómetros completamente llanos.
https://t.co/xf36nNEmIr",2021-05-11 18:54:31,Cartagena,"Barranquilla, Colombia",1392191407843053570,https://twitter.com/i/web/status/1392191407843053570
Egan Bernal muestra su potencial y se acerca al top 10 en Giro de Italia https://t.co/XUuHWr8F1r,2021-05-11 17:21:16,Cartagena,Barranquilla - Colombia,1392167939114258434,https://twitter.com/i/web/status/1392167939114258434
El Giro de Italia tiene nuevo líder y Egan Bernal escala en la general https://t.co/3NafY6KSDw,2021-05-11 17:00:17,Cartagena,Barranquilla - Colombia,1392162656455376898,https://twitter.com/i/web/status/1392162656455376898
"Joe Dombrowski gana etapa 4 del Giro Italia – La Galactica Radio https://t.co/NDfG1vWLB4 

El estadounidense Dombrowski se adjudicó la etapa de este martes 11 de mayo donde, además Alessandro De Marchi se viste de Rosa como nuevo líder de la general. https://t.co/8Q7DYJXxbS",2021-05-11 16:52:53,Cartagena,"Cartagena de Indias, Colombia",1392160794893328384,https://twitter.com/i/web/status/1392160794893328384
"Joe Dombrowski ganó la cuarta etapa del Giro de Italia

Egan Bernal fue el mejor colombiano del día. 

https://t.co/NQYhQ6RPAK https://t.co/m6kPhZd3wJ",2021-05-11 16:27:15,Cartagena,"Barranquilla, Colombia",1392154343659511819,https://twitter.com/i/web/status/1392154343659511819
En directo la etapa 4 del Giro de Italia 2021 https://t.co/7TUSW1htSU,2021-05-11 11:49:41,Cartagena,Barranquilla - Colombia,1392084491980660740,https://twitter.com/i/web/status/1392084491980660740
"En vivo - Minuto a minuto 4 etapa del Giro de Italia 2021.
#NoticiasBQ 🔴🟡🟢➡️https://t.co/hfvH9IwaM9
https://t.co/qhMltvhGGg",2021-05-11 11:46:22,Cartagena,"Barranquilla, Colombia",1392083660543860737,https://twitter.com/i/web/status/1392083660543860737
Taco van se quedó con la etapa cuarta del GIRO de ITALIA. https://t.co/l6UjmGb5m5 Vía @ESPN App https://t.co/tVokyP0s3w,2021-05-11 00:54:49,Cartagena,"Soledad, Colombia",1391919689715093507,https://twitter.com/i/web/status/1391919689715093507
Fernando Gaviria ganó el neerlandés Taco van der Hoorn del Giro de Italia https://t.co/IHlKIlqZp0,2021-05-10 19:40:27,Cartagena,Barranquilla - Colombia,1391840577730355203,https://twitter.com/i/web/status/1391840577730355203
Fernando Gaviria ganó el neerlandés Taco van der Hoorn del Giro de Italia https://t.co/IHlKIlqZp0,2021-05-10 19:31:34,Cartagena,Barranquilla - Colombia,1391838343579807747,https://twitter.com/i/web/status/1391838343579807747
"#Giro2021 Así fue la victoria de Taco Van der Hoorn, quien se quedó con la tercera etapa del Giro de Italia.

🇨🇴 Fernando Gaviria fue el mejor colombiano, llegando en la séptima posición; los escarabajos no sufrieron pérdidas de tiempo en la general.

https://t.co/HFFckK8mci",2021-05-10 18:58:55,Cartagena,"Barranquilla, Atlántico",1391830126803968000,https://twitter.com/i/web/status/1391830126803968000
"El corredor que más días ha vestido la maglia es el “Caníbal” belga Eddy Merckx, quien además ganó 5 títulos.
https://t.co/JbgsViinKM",2021-05-10 18:20:00,Cartagena,"Barranquilla, Colombia",1391820330562318336,https://twitter.com/i/web/status/1391820330562318336
Van der Hoorn se llevó en solitario la tercera etapa en Giro de Italia: Fernando Gaviria fue el mejor colombiano https://t.co/IbY9wfUoaK,2021-05-10 17:47:47,Cartagena,Barranquilla - Colombia,1391812222645637121,https://twitter.com/i/web/status/1391812222645637121
@TuMundoInter por qué quitan ESPN2 en las mañanas de la grilla de canales?. Quiero ver el Giro de Italia. Yo pago mi servicio completo. Dejen de ser coños de madres. Pareciera q fueran una empresa de éste régimen donde quitan y ponen los canales a su antojo.,2021-05-12 11:56:57,Cúcuta,San Cristóbal - Vzla.,1392448709343031296,https://twitter.com/i/web/status/1392448709343031296
@InterCliente quiero ver el Giro de Italia por ESPN2 en las mañanas. Por qué quitan esa canal en las mañanas??. Repiten el 55 en el 57. En las tardes ahí si lo vuelven a colocar. Uds si son arrechos. Yo pago mi servicio completo. PAJUDOS.,2021-05-12 10:38:57,Cúcuta,San Cristóbal - Vzla.,1392429082139316228,https://twitter.com/i/web/status/1392429082139316228
"📝Vuelve el terreno llano al Giro de Italia 2021. Quinta etapa de la 'Corsa Rosa' desde Modena Cattolica con un perfil totalmente ideal para los velocistas, el recorrido tendrá un total de 177 kilómetros. 

🧐Me parece que es el momento de Fernando Gaviria.

#Giro104 https://t.co/z9eWEpwtSj",2021-05-12 01:17:16,Cúcuta,San Cristóbal - Venezuela,1392287727555592194,https://twitter.com/i/web/status/1392287727555592194
"Alessandro de Marchi 🇮🇹 (Israel Start-Up Nation) es el NUEVO LÍDER del Giro de Italia 2021 🔥.

#Giro104",2021-05-11 15:32:45,Cúcuta,San Cristóbal - Venezuela,1392140629140979713,https://twitter.com/i/web/status/1392140629140979713
"¡Joe Dombrowski 🇺🇸 (UAE-Emirates) es el GANADOR de la cuarta etapa del Giro de Italia 2021 🇮🇹🚴🏾‍♂️! 🔥

Triunfazo del estadounidense en Sestola ⚡.

#Giro104",2021-05-11 15:20:48,Cúcuta,San Cristóbal - Venezuela,1392137624224247809,https://twitter.com/i/web/status/1392137624224247809
Giro de Italia 2021: Clasificaciones de la etapa 3 https://t.co/slNjzUkVoR,2021-05-11 11:54:09,Cúcuta,"San Cristóbal, Venezuela",1392085616293253124,https://twitter.com/i/web/status/1392085616293253124
"Giro de Italia: Taco van der Hoorn: ""No puedo creer que haya ganado"" https://t.co/JVZbtmXhH6",2021-05-11 11:45:16,Cúcuta,"San Cristóbal, Venezuela",1392083382549499908,https://twitter.com/i/web/status/1392083382549499908
"Tim Merlier se impuso en la llegada masiva a los italianos Giacomo Nizzolo, vigente campeón de Europa, y Elia Viviani
 https://t.co/8fjyVziVe3",2021-05-11 02:10:02,Cúcuta,"San Cristóbal, Táchira",1391938618256678913,https://twitter.com/i/web/status/1391938618256678913
"Primera prueba de fuego 💥

📝Cuarta etapa del Giro de Italia 2021 🇮🇹🚴‍♂️ que tendrá un recorrido de 187 kilómetros desde Piacenza hasta Sestola con un perfil de mucha exigencia, puertos de montaña que tendrán hasta rampas del 10% de desnivel con rampas estrechas.

#Giro104 https://t.co/KHhbps2L4D",2021-05-11 00:40:55,Cúcuta,San Cristóbal - Venezuela,1391916191929745409,https://twitter.com/i/web/status/1391916191929745409
@NetUnoOficial disculpen que pasaría con Espn 2 que esta transmitiendo el Giro de Italia que no se puede ver podrán explicar que sucede por favor,2021-05-10 23:53:20,Cúcuta,,1391904218810880000,https://twitter.com/i/web/status/1391904218810880000
"Merlier se impuso en la llegada masiva a los italianos Giacomo Nizzolo, vigente campeón de Europa, y Elia Viviani
 https://t.co/8fjyVziVe3",2021-05-10 21:50:02,Cúcuta,"San Cristóbal, Táchira",1391873189052133376,https://twitter.com/i/web/status/1391873189052133376
"#Deportes | De 27 años, Van der Hoorn logró la cuarta victoria de su carrera, aunque de lejos la más importante desde que debutó en profesionales en 2017 https://t.co/TbsLocgDEx",2021-05-10 15:45:00,Cúcuta,"Cúcuta, Colombia",1391781323602231298,https://twitter.com/i/web/status/1391781323602231298
"Puede que hoy haya sido el último día de Filippo Ganna 🇮🇹subiendo al podio como líder del Giro de Italia 2021, mañana hay una etapa bastante dura que llega en Sestola donde seguramente ya haya movimientos entre los favoritos.

🌧Además, hay probabilidades de lluvia.

#Giro104 https://t.co/28GTC1DDEX",2021-05-10 15:23:58,Cúcuta,San Cristóbal - Venezuela,1391776030466232321,https://twitter.com/i/web/status/1391776030466232321
"TRIUNFAZO de Taco Van der Hoorn 🇳🇱 (Intermarché) en la tercera etapa del Giro de Italia 2021 🇮🇹🚴‍♂️. Demostración de valentía. 185 kilómetros en fuga y aguantó la embestida del pelotón principal para llevarse la victoria.

#Giro104",2021-05-10 14:57:19,Cúcuta,San Cristóbal - Venezuela,1391769325913231367,https://twitter.com/i/web/status/1391769325913231367
"Giro de Italia: Tim Merlier se impone en la segunda etapa, Filippo Ganna sigue líder https://t.co/HDLXC4266h",2021-05-10 11:47:24,Cúcuta,"San Cristóbal, Venezuela",1391721532477607939,https://twitter.com/i/web/status/1391721532477607939
Tim Merlier gana etapa en el Giro de Italia https://t.co/8fjyVziVe3,2021-05-10 04:04:01,Cúcuta,"San Cristóbal, Táchira",1391604918126002176,https://twitter.com/i/web/status/1391604918126002176
"📝Tercera etapa del Giro de Italia 2021 🇮🇹🚴🏾‍♂️ desde Biella hasta Canale con un recorrido de 190 kilómetros. El perfil presenta tres puertos encadenados en el segundo tramo y uno al final no categorizado que puede descolgar a algunos velocistas de cara a la llegada.

#Giro104 https://t.co/f0JDguRiNx",2021-05-10 03:44:27,Cúcuta,San Cristóbal - Venezuela,1391599993686007810,https://twitter.com/i/web/status/1391599993686007810
"#Deportes | El ciclista belga Tim Merlier (Alpecin-Fenix) se quedó este domingo con la segunda etapa del Giro de Italia, disputada entre Stupinigi y Novara sobre 179 kilómetros https://t.co/HiyDnYRtJm",2021-05-10 02:19:06,Cúcuta,"Cúcuta, Colombia",1391578512071536640,https://twitter.com/i/web/status/1391578512071536640
"#Deportes | El ciclista belga Tim Merlier (Alpecin-Fenix) se quedó este domingo con la segunda etapa del Giro de Italia, disputada entre Stupinigi y Novara sobre 179 kilómetros https://t.co/Np1wiCuEfv",2021-05-10 02:00:00,Cúcuta,"Cúcuta, Colombia",1391573706292465667,https://twitter.com/i/web/status/1391573706292465667
"🥇Por segundo año consecutivo Tim Merlier 🇧🇪 (Alpecin-Fenix) celebra una victoria en territorio italiano. En la temporada anterior se impuso en la sexta etapa de la Tirreno Adriatico y hoy lo hace en la segunda jornada del Giro de Italia.

#Giro104 https://t.co/KpVyefDg1M",2021-05-09 15:38:05,Cúcuta,San Cristóbal - Venezuela,1391417195255697411,https://twitter.com/i/web/status/1391417195255697411
"🚨¡Estamos al aire!
🗞️Convocados de Once Caldas a la Selección Colombia Sub 20
🏆Copa Libertadores y Sudamericana
🚴‍♀️Quinta etapa del Giro de Italia
⚽️Modificaciones de Dimayor en la Liga y Torneo BetPlay
🤩¡Bienvenidos!
https://t.co/JnCXWKzGf0",2021-05-12 13:04:18,Pereira,"Manizales, Caldas",1392465660706439177,https://twitter.com/i/web/status/1392465660706439177
"#Ciclismo un norteamericano de impuso en la cuarta etapa del
@giroditalia🚴🏽‍♂️ 🇮🇹#TolimaOnline

Detalles aquí  @miguelorojas06 👇🏻

https://t.co/IxH9OITy4M https://t.co/4EVqe0XyFo",2021-05-11 17:31:54,Pereira,"Ibagué, Tolima",1392170614161612801,https://twitter.com/i/web/status/1392170614161612801
Se cumplen hoy las primeras emociones al Giro de Italia con la cuarta etapa que unirá Piacenza y Sestola a través de 187 kilómetros. https://t.co/9Wc807prCT vía @lapatriacom,2021-05-11 14:40:00,Pereira,"Manizales, Colombia",1392127353812398083,https://twitter.com/i/web/status/1392127353812398083
"🚨¡Estamos al aire!
⚽️Hablamos del fútbol local e internacional
🚴‍♀️Candidatos para llevarse la cuarta etapa del Giro de Italia
💯Convocatoria de Gerardo Ortiz para microciclo con Paraguay
✅Novedades del Once Caldas para el segundo semestre
https://t.co/jVuDTakTQ4",2021-05-11 13:18:26,Pereira,"Manizales, Caldas",1392106829233246208,https://twitter.com/i/web/status/1392106829233246208
"Etapa 4 del Giro de Italia: este es su recorrido y altimetría https://t.co/e1EHcNOhX2

📝 TEMA DEL DÍA: #MasParoEs https://t.co/HV3atOGAWP",2021-05-11 11:30:00,Pereira,Eje Cafetero,1392079539656871939,https://twitter.com/i/web/status/1392079539656871939
Balance positivo para Harold Tejada en las primeras etapas del Giro https://t.co/e1DSHykbnL,2021-05-11 02:19:07,Pereira,Ibagué,1391940904362168320,https://twitter.com/i/web/status/1391940904362168320
"La segunda etapa del Giro de Italia dejó un sinsabor en los colombianos. Vea por qué. 👇
https://t.co/bXsv1L0RDc",2021-05-10 17:00:01,Pereira,Ibague - Colombia,1391800203561226240,https://twitter.com/i/web/status/1391800203561226240
"#Ciclismo Así fue la segunda etapa del @giroditalia #TolimaOnline 

@miguelorojas06 

https://t.co/QmhWTdXEof",2021-05-09 23:18:53,Pereira,"Ibagué, Tolima",1391533160446500869,https://twitter.com/i/web/status/1391533160446500869
"Hoy en el Giro de Italia: ""el peor enemigo de un colombiano es otro colombiano""",2021-05-09 15:22:38,Pereira,"Manizales, Colombia",1391413306062217218,https://twitter.com/i/web/status/1391413306062217218
"#ElGiroPorCaracol Pregunta, porque el equipo de Nairo Quintana no fue invitado al Giro de Italia. Gracias",2021-05-09 12:57:50,Pereira,"Villamaria, Caldas, Colombia",1391376869358985218,https://twitter.com/i/web/status/1391376869358985218
"Todos los datos de las 21 etapas de Giro de Italia 2021

https://t.co/TgxV1Kaonk",2021-05-08 19:50:00,Pereira,Manizales - Caldas,1391118204047560705,https://twitter.com/i/web/status/1391118204047560705
Filippo Ganna se lleva la etapa 1 del Giro de Italia 2021 https://t.co/vBQg7dBbsa,2021-05-08 17:41:02,Pereira,Ibagué,1391085751006343168,https://twitter.com/i/web/status/1391085751006343168
"Egan Bernal (Ineos) llega con las dudas de los dolores en su espalda. El de Zipaquirá, de 24 años, comenzó bien la temporada con los terceros puestos en el Tour de Provenza y Strade Bianche y el cuarto en la Tirreno Adriático, pero no ha vuelto a competir. https://t.co/iTsydPx3lB",2021-05-08 14:13:32,Pereira,"Manizales, Colombia",1391033529073651715,https://twitter.com/i/web/status/1391033529073651715
"#PortadaLP
Más sectores se manifestaron ayer en contra del Gobierno y el vandalismo visto en los últimos días, y el inicio del Giro de Italia, entre los temas destacadas en la portada de hoy 8 de mayo de abril del 2021. Vea todas las noticias en https://t.co/dEaB0DuaBR https://t.co/w86Q55sNqn",2021-05-08 12:05:44,Pereira,"Manizales, Colombia",1391001368215883778,https://twitter.com/i/web/status/1391001368215883778
"https://t.co/TuopE5OtBu
El primer reto para Egan y los colombianos en el Giro de Italia 2021: una contrarreloj en Turín https://t.co/pLzJOr3OLh",2021-05-08 11:58:13,Pereira,pereira Colombia,1390999475443965952,https://twitter.com/i/web/status/1390999475443965952
